user_id,age,gender,location,user_segment
U_2709,23,Non-Binary,Dominican Republic,General
U_2710,20,F,Montserrat,General
U_2711,33,Non-Binary,Israel,General
U_2712,24,F,Colombia,General
U_2713,69,M,Papua New Guinea,Techie
U_2714,31,Non-Binary,Paraguay,General
U_2715,26,F,Belize,General
U_2716,32,M,Malta,Premium
U_2717,38,M,Guyana,General
U_2718,52,Non-Binary,Bangladesh,Premium
U_2719,19,M,Zimbabwe,Techie
U_2720,44,F,Malta,General
U_2721,19,M,Mayotte,General
U_2722,52,M,Madagascar,Budget
U_2723,35,F,Solomon Islands,General
U_2724,31,M,Madagascar,Techie
U_2725,37,M,Micronesia,Budget
U_2726,35,M,Angola,General
U_2727,27,M,Iceland,Techie
U_2728,42,F,Tunisia,General
U_2729,19,M,Latvia,Premium
U_2730,42,F,Aruba,Techie
U_2731,50,M,North Macedonia,Techie
U_2732,53,M,Iceland,Premium
U_2733,48,M,Holy See (Vatican City State),Budget
U_2734,31,M,El Salvador,General
U_2735,18,F,San Marino,Techie
U_2736,63,F,Andorra,General
U_2737,33,F,Guinea-Bissau,Premium
U_2738,63,Non-Binary,Solomon Islands,Premium
U_2739,69,M,Bangladesh,Premium
U_2740,20,M,Guatemala,Premium
U_2741,52,F,Dominican Republic,Techie
U_2742,58,Non-Binary,Saint Martin,Techie
U_2743,23,M,Palestinian Territory,Techie
U_2744,42,F,Niue,Budget
U_2745,30,M,Bosnia and Herzegovina,Techie
U_2746,51,M,Sierra Leone,Budget
U_2747,25,F,Mozambique,Budget
U_2748,38,F,Saint Pierre and Miquelon,General
U_2749,51,M,Saudi Arabia,Techie
U_2750,21,M,Grenada,General
U_2751,42,F,Burkina Faso,Premium
U_2752,32,M,Aruba,General
U_2753,21,M,Guinea,Techie
U_2754,62,F,Mayotte,General
U_2755,29,M,Guadeloupe,Premium
U_2756,49,M,Suriname,General
U_2757,49,Non-Binary,Norway,General
U_2758,45,F,China,General
U_2759,30,Non-Binary,Switzerland,Budget
U_2760,48,Non-Binary,Slovakia (Slovak Republic),Budget
U_2761,31,Non-Binary,Poland,Budget
U_2762,37,M,Kyrgyz Republic,Budget
U_2763,35,M,Qatar,General
U_2764,46,Non-Binary,Lesotho,Budget
U_2765,23,Non-Binary,Norfolk Island,Budget
U_2766,49,Non-Binary,Cocos (Keeling) Islands,Budget
U_2767,46,M,Sudan,Budget
U_2768,60,Non-Binary,Burkina Faso,Budget
U_2769,19,Non-Binary,Bahrain,General
U_2770,40,F,Saint Barthelemy,Techie
U_2771,36,F,Singapore,Budget
U_2772,48,M,Western Sahara,Premium
U_2773,68,F,Kuwait,Premium
U_2774,22,F,Argentina,Budget
U_2775,36,F,French Polynesia,General
U_2776,51,M,Cook Islands,General
U_2777,27,F,Aruba,General
U_2778,42,M,Somalia,General
U_2779,19,Non-Binary,Cook Islands,Budget
U_2780,28,F,Turks and Caicos Islands,General
U_2781,67,M,Armenia,General
U_2782,48,F,Germany,General
U_2783,32,Non-Binary,Venezuela,Budget
U_2784,26,M,Georgia,General
U_2785,40,M,Malaysia,General
U_2786,36,M,Indonesia,General
U_2787,26,Non-Binary,Suriname,Budget
U_2788,52,Non-Binary,Mayotte,General
U_2789,38,Non-Binary,Lebanon,General
U_2790,26,M,El Salvador,General
U_2791,45,Non-Binary,Argentina,Techie
U_2792,63,F,Sao Tome and Principe,General
U_2793,68,Non-Binary,Oman,Premium
U_2794,24,M,Comoros,Techie
U_2795,33,F,France,Techie
U_2796,33,Non-Binary,Guinea-Bissau,General
U_2797,50,F,Tokelau,Budget
U_2798,21,F,Slovakia (Slovak Republic),Techie
U_2799,21,M,Australia,General
U_2800,56,F,Tonga,General
U_2801,57,F,Palau,Techie
U_2802,34,M,Greenland,General
U_2803,54,M,Faroe Islands,General
U_2804,56,M,British Virgin Islands,Budget
U_2805,69,F,South Georgia and the South Sandwich Islands,Premium
U_2806,46,F,Heard Island and McDonald Islands,Budget
U_2807,69,F,Jordan,Premium
U_2808,53,M,Tuvalu,Techie
U_2809,55,Non-Binary,Iran,General
U_2810,56,F,Samoa,General
U_2811,67,Non-Binary,Kazakhstan,Budget
U_2812,54,M,Ukraine,Budget
U_2813,69,F,Zimbabwe,Techie
U_2814,52,Non-Binary,Hungary,Techie
U_2815,24,F,Guadeloupe,Budget
U_2816,44,F,Colombia,General
U_2817,45,F,Luxembourg,General
U_2818,39,Non-Binary,Puerto Rico,Premium
U_2819,31,M,Luxembourg,General
U_2820,24,F,Heard Island and McDonald Islands,Premium
U_2821,54,M,Uzbekistan,General
U_2822,39,M,South Georgia and the South Sandwich Islands,Techie
U_2823,22,Non-Binary,Maldives,Budget
U_2824,19,Non-Binary,Ethiopia,General
U_2825,44,M,Spain,Techie
U_2826,38,F,Belize,General
U_2827,55,Non-Binary,Saint Lucia,Premium
U_2828,32,F,Jamaica,Budget
U_2829,38,F,Belgium,Budget
U_2830,27,F,Jersey,Techie
U_2831,40,M,Netherlands,General
U_2832,56,F,Swaziland,Premium
U_2833,22,M,Cocos (Keeling) Islands,General
U_2834,18,M,Mayotte,General
U_2835,30,F,French Polynesia,General
U_2836,38,F,Gibraltar,Techie
U_2837,43,F,Bosnia and Herzegovina,General
U_2838,67,F,Belgium,Techie
U_2839,62,M,Greece,Techie
U_2840,38,F,Panama,Budget
U_2841,35,F,French Polynesia,Premium
U_2842,54,M,Gambia,Budget
U_2843,62,Non-Binary,Kiribati,Techie
U_2844,49,Non-Binary,Netherlands,Budget
U_2845,53,M,Saint Barthelemy,Premium
U_2846,34,Non-Binary,Japan,General
U_2847,52,M,Chad,Premium
U_2848,66,F,Portugal,Budget
U_2849,28,F,Kenya,Budget
U_2850,38,Non-Binary,Guernsey,General
U_2851,69,F,Kiribati,Budget
U_2852,43,Non-Binary,Armenia,Techie
U_2853,21,Non-Binary,Saint Lucia,Techie
U_2854,51,F,Trinidad and Tobago,General
U_2855,69,F,United States Minor Outlying Islands,Techie
U_2856,65,Non-Binary,Guinea,General
U_2857,35,F,Nicaragua,Budget
U_2858,57,M,Jordan,Budget
U_2859,52,F,Falkland Islands (Malvinas),Budget
U_2860,58,F,Northern Mariana Islands,Budget
U_2861,46,M,Somalia,Budget
U_2862,69,F,Yemen,Premium
U_2863,46,F,Azerbaijan,Techie
U_2864,55,Non-Binary,Belarus,General
U_2865,59,F,Paraguay,Premium
U_2866,38,F,Northern Mariana Islands,General
U_2867,59,M,Iraq,Premium
U_2868,30,Non-Binary,Haiti,Budget
U_2869,66,Non-Binary,Malaysia,Techie
U_2870,58,Non-Binary,Spain,Budget
U_2871,34,F,San Marino,Budget
U_2872,26,Non-Binary,Philippines,Premium
U_2873,58,M,Cayman Islands,General
U_2874,18,Non-Binary,Zambia,General
U_2875,19,M,Antarctica (the territory South of 60 deg S),Budget
U_2876,65,Non-Binary,Cambodia,General
U_2877,46,Non-Binary,Thailand,General
U_2878,50,M,New Caledonia,Techie
U_2879,27,Non-Binary,Philippines,General
U_2880,67,Non-Binary,Slovenia,Premium
U_2881,57,Non-Binary,Kazakhstan,Budget
U_2882,38,F,Antigua and Barbuda,Techie
U_2883,45,M,Brunei Darussalam,Techie
U_2884,28,Non-Binary,Bangladesh,Techie
U_2885,51,M,Dominica,Techie
U_2886,25,M,Slovakia (Slovak Republic),General
U_2887,39,M,Oman,General
U_2888,25,Non-Binary,Haiti,General
U_2889,66,Non-Binary,Guyana,General
U_2890,32,M,Hungary,General
U_2891,34,F,Zambia,Budget
U_2892,40,M,Montenegro,Budget
U_2893,41,F,Antigua and Barbuda,Techie
U_2894,62,M,Netherlands,General
U_2895,36,M,Cape Verde,Techie
U_2896,22,M,Philippines,General
U_2897,49,Non-Binary,Korea,Budget
U_2898,61,F,Yemen,Budget
U_2899,18,F,Heard Island and McDonald Islands,General
U_2900,40,M,Holy See (Vatican City State),Budget
U_2901,54,Non-Binary,Kenya,Premium
U_2902,25,Non-Binary,Serbia,Budget
U_2903,30,F,Belarus,Premium
U_2904,25,Non-Binary,Montserrat,General
U_2905,40,F,Burundi,Premium
U_2906,60,F,Marshall Islands,Techie
U_2907,18,F,Haiti,Budget
U_2908,62,Non-Binary,Indonesia,General
U_2909,68,F,Germany,Premium
U_2910,41,F,Pakistan,Techie
U_2911,52,M,Fiji,General
U_2912,41,F,Egypt,Budget
U_2913,34,F,Brazil,General
U_2914,22,M,Anguilla,Techie
U_2915,37,M,Saint Pierre and Miquelon,Premium
U_2916,38,Non-Binary,Colombia,Budget
U_2917,57,F,Luxembourg,General
U_2918,48,Non-Binary,Maldives,General
U_2919,63,Non-Binary,Iceland,Budget
U_2920,53,M,United States Minor Outlying Islands,Premium
U_2921,28,Non-Binary,Monaco,General
U_2922,69,F,British Indian Ocean Territory (Chagos Archipelago),General
U_2923,32,M,Estonia,General
U_2924,36,F,Singapore,Premium
U_2925,24,F,Eritrea,General
U_2926,68,M,Romania,Premium
U_2927,45,F,Kiribati,Budget
U_2928,68,M,Croatia,Techie
U_2929,60,F,New Zealand,General
U_2930,22,M,France,Premium
U_2931,22,Non-Binary,Puerto Rico,Techie
U_2932,47,F,United States Virgin Islands,General
U_2933,49,M,Liechtenstein,Techie
U_2934,25,F,Cook Islands,General
U_2935,27,F,British Virgin Islands,General
U_2936,55,F,Burkina Faso,Budget
U_2937,64,M,Timor-Leste,General
U_2938,49,Non-Binary,Barbados,General
U_2939,65,Non-Binary,Korea,General
U_2940,45,Non-Binary,China,General
U_2941,34,M,United Arab Emirates,General
U_2942,48,Non-Binary,Rwanda,Budget
U_2943,25,M,Kenya,Premium
U_2944,57,F,Benin,General
U_2945,42,F,Sudan,Budget
U_2946,26,Non-Binary,Pitcairn Islands,Budget
U_2947,19,M,Tanzania,General
U_2948,32,F,Ghana,General
U_2949,67,M,Papua New Guinea,Budget
U_2950,20,M,Guatemala,General
U_2951,66,F,Russian Federation,General
U_2952,53,M,Bahrain,Techie
U_2953,21,F,Mexico,General
U_2954,31,F,Mauritius,Premium
U_2955,58,F,French Guiana,Budget
U_2956,58,M,Uganda,Budget
U_2957,42,F,French Southern Territories,Techie
U_2958,67,M,Thailand,Techie
U_2959,27,F,Cayman Islands,General
U_2960,38,F,Rwanda,General
U_2961,53,Non-Binary,Russian Federation,Techie
U_2962,29,Non-Binary,Vanuatu,General
U_2963,44,Non-Binary,Reunion,Budget
U_2964,57,M,Northern Mariana Islands,Budget
U_2965,19,M,China,General
U_2966,30,F,South Africa,Budget
U_2967,49,F,Guyana,Budget
U_2968,48,F,Malawi,General
U_2969,33,F,Czech Republic,Premium
U_2970,49,M,British Virgin Islands,General
U_2971,49,F,Cook Islands,Budget
U_2972,51,F,Somalia,Budget
U_2973,28,Non-Binary,Burundi,Premium
U_2974,27,F,Dominica,Techie
U_2975,32,F,Somalia,Premium
U_2976,34,F,Lithuania,Techie
U_2977,57,M,Anguilla,General
U_2978,35,Non-Binary,Guyana,General
U_2979,26,F,Micronesia,Budget
U_2980,42,F,Montserrat,Techie
U_2981,57,Non-Binary,Heard Island and McDonald Islands,Techie
U_2982,31,F,Lao People's Democratic Republic,General
U_2983,42,M,Spain,General
U_2984,67,F,Micronesia,Budget
U_2985,39,M,Bulgaria,General
U_2986,69,M,New Zealand,Premium
U_2987,47,F,Turks and Caicos Islands,Budget
U_2988,37,Non-Binary,Benin,Budget
U_2989,38,M,Bahrain,Techie
U_2990,61,Non-Binary,Georgia,Techie
U_2991,49,F,Indonesia,Budget
U_2992,68,M,Saint Barthelemy,General
U_2993,63,F,Saint Helena,Budget
U_2994,66,Non-Binary,Lesotho,Techie
U_2995,38,F,Malta,Premium
U_2996,52,F,Isle of Man,Budget
U_2997,49,M,Seychelles,Premium
U_2998,47,F,Ireland,Budget
U_2999,56,F,Swaziland,Techie
U_3000,66,F,Morocco,Budget
U_3001,29,M,Barbados,Techie
U_3002,58,Non-Binary,Brunei Darussalam,Budget
U_3003,64,Non-Binary,Ghana,General
U_3004,35,F,Norway,General
U_3005,38,M,Barbados,Budget
U_3006,30,F,Korea,Techie
U_3007,38,Non-Binary,Lao People's Democratic Republic,Budget
U_3008,25,M,Pitcairn Islands,Techie
U_3009,63,Non-Binary,Maldives,Budget
U_3010,57,Non-Binary,Guatemala,Techie
U_3011,63,M,Brunei Darussalam,Techie
U_3012,24,M,Turkey,General
U_3013,40,F,Switzerland,Techie
U_3014,61,F,Slovakia (Slovak Republic),Techie
U_3015,49,Non-Binary,Micronesia,Premium
U_3016,28,M,Northern Mariana Islands,General
U_3017,39,M,Namibia,General
U_3018,39,F,Cocos (Keeling) Islands,Budget
U_3019,60,Non-Binary,Seychelles,General
U_3020,42,Non-Binary,Bulgaria,Premium
U_3021,39,F,Jersey,General
U_3022,45,M,Macao,General
U_3023,46,F,United States Minor Outlying Islands,Budget
U_3024,30,F,Trinidad and Tobago,General
U_3025,35,F,Azerbaijan,Budget
U_3026,19,F,Switzerland,Budget
U_3027,46,M,British Virgin Islands,Budget
U_3028,38,F,Maldives,General
U_3029,32,M,Cape Verde,Budget
U_3030,69,F,Gabon,Budget
U_3031,44,Non-Binary,Chad,General
U_3032,67,M,Central African Republic,Budget
U_3033,48,Non-Binary,Gibraltar,Budget
U_3034,32,F,Vietnam,Budget
U_3035,68,F,Russian Federation,Premium
U_3036,40,F,Czech Republic,Techie
U_3037,41,M,Guatemala,Budget
U_3038,61,Non-Binary,Yemen,General
U_3039,30,M,Wallis and Futuna,General
U_3040,39,M,Maldives,Premium
U_3041,60,F,Ukraine,Premium
U_3042,54,Non-Binary,Finland,Premium
U_3043,50,F,Tanzania,Techie
U_3044,20,M,Belgium,Budget
U_3045,36,F,El Salvador,Budget
U_3046,40,Non-Binary,Congo,General
U_3047,46,F,North Macedonia,Budget
U_3048,47,Non-Binary,Zimbabwe,Premium
U_3049,56,Non-Binary,Micronesia,General
U_3050,61,F,Falkland Islands (Malvinas),General
U_3051,64,M,Brunei Darussalam,Premium
U_3052,42,F,Niue,General
U_3053,54,M,Gabon,Budget
U_3054,64,M,Nicaragua,General
U_3055,25,F,Martinique,Techie
U_3056,59,M,Bermuda,General
U_3057,33,M,Macao,General
U_3058,25,F,Norway,General
U_3059,18,F,Chile,General
U_3060,61,F,Nauru,Techie
U_3061,22,M,Western Sahara,Premium
U_3062,20,Non-Binary,Mozambique,Techie
U_3063,18,M,Cape Verde,General
U_3064,21,Non-Binary,Chile,General
U_3065,57,F,Palestinian Territory,Budget
U_3066,52,Non-Binary,Nigeria,General
U_3067,49,F,Saint Helena,General
U_3068,59,F,United Arab Emirates,General
U_3069,51,Non-Binary,Netherlands,General
U_3070,60,F,Guadeloupe,Budget
U_3071,42,Non-Binary,Tajikistan,Budget
U_3072,27,F,Uzbekistan,Budget
U_3073,38,M,Mongolia,Budget
U_3074,63,M,Armenia,Techie
U_3075,56,F,Sweden,General
U_3076,44,F,Tonga,General
U_3077,44,Non-Binary,Antarctica (the territory South of 60 deg S),Techie
U_3078,19,M,Belgium,Budget
U_3079,58,Non-Binary,Aruba,Budget
U_3080,65,F,Yemen,Budget
U_3081,30,F,Norway,Premium
U_3082,26,Non-Binary,Sierra Leone,Techie
U_3083,69,F,Morocco,Budget
U_3084,53,M,Estonia,Premium
U_3085,39,Non-Binary,Pakistan,Budget
U_3086,59,M,Cote d'Ivoire,Techie
U_3087,43,M,Seychelles,Techie
U_3088,29,M,Montserrat,Techie
U_3089,34,Non-Binary,Israel,Premium
U_3090,31,F,Niger,General
U_3091,31,M,Northern Mariana Islands,Budget
U_3092,51,M,Antarctica (the territory South of 60 deg S),Techie
U_3093,37,M,Luxembourg,General
U_3094,28,F,Tuvalu,Techie
U_3095,33,F,Niue,General
U_3096,68,Non-Binary,Mayotte,Premium
U_3097,48,F,French Guiana,Techie
U_3098,23,Non-Binary,Norway,Budget
U_3099,36,Non-Binary,Zimbabwe,Techie
U_3100,54,Non-Binary,Gabon,Budget
U_3101,21,Non-Binary,Liberia,Budget
U_3102,64,Non-Binary,Ecuador,Techie
U_3103,21,M,Sri Lanka,Techie
U_3104,37,F,Sri Lanka,Budget
U_3105,27,M,Poland,General
U_3106,41,Non-Binary,Iraq,Techie
U_3107,52,F,French Southern Territories,Budget
U_3108,43,M,Korea,Techie
U_3109,54,M,Barbados,General
U_3110,55,Non-Binary,Portugal,Techie
U_3111,38,M,Bahamas,Premium
U_3112,57,M,Cayman Islands,Premium
U_3113,56,M,Kazakhstan,Techie
U_3114,38,M,Israel,General
U_3115,27,M,Liberia,General
U_3116,55,Non-Binary,Kyrgyz Republic,Budget
U_3117,63,Non-Binary,Costa Rica,Techie
U_3118,21,M,Guam,General
U_3119,62,Non-Binary,New Caledonia,Budget
U_3120,37,Non-Binary,Cambodia,General
U_3121,34,F,Germany,General
U_3122,24,M,Tokelau,Budget
U_3123,21,Non-Binary,Saint Barthelemy,General
U_3124,46,Non-Binary,Ghana,Premium
U_3125,31,M,Saint Martin,General
U_3126,20,F,Tokelau,Premium
U_3127,41,M,Guatemala,Premium
U_3128,54,F,Iran,Techie
U_3129,33,M,Bulgaria,General
U_3130,69,M,Senegal,Budget
U_3131,21,M,Heard Island and McDonald Islands,Techie
U_3132,41,M,Malaysia,Budget
U_3133,51,F,Monaco,Premium
U_3134,47,F,Botswana,Premium
U_3135,35,Non-Binary,Ghana,Techie
U_3136,36,M,Dominican Republic,Premium
U_3137,48,F,Lao People's Democratic Republic,Budget
U_3138,36,F,British Virgin Islands,Budget
U_3139,66,F,Ethiopia,Budget
U_3140,63,M,Korea,Techie
U_3141,36,Non-Binary,Egypt,General
U_3142,39,F,Cambodia,Budget
U_3143,41,M,Bhutan,General
U_3144,62,F,Australia,General
U_3145,29,F,French Guiana,Techie
U_3146,47,Non-Binary,Yemen,Techie
U_3147,55,F,Hungary,General
U_3148,48,F,Tonga,Budget
U_3149,53,M,Nicaragua,Techie
U_3150,36,M,Italy,General
U_3151,65,Non-Binary,Egypt,Techie
U_3152,62,M,Tonga,General
U_3153,53,M,United Arab Emirates,Budget
U_3154,47,Non-Binary,Cayman Islands,General
U_3155,66,F,Suriname,Techie
U_3156,50,Non-Binary,Greece,Premium
U_3157,35,M,Vietnam,Premium
U_3158,69,Non-Binary,Morocco,Techie
U_3159,66,F,Saint Helena,General
U_3160,45,Non-Binary,Germany,Techie
U_3161,64,M,Comoros,General
U_3162,28,M,Serbia,Premium
U_3163,62,Non-Binary,Cayman Islands,Budget
U_3164,50,F,Luxembourg,Budget
U_3165,34,Non-Binary,Malaysia,Budget
U_3166,23,F,Lao People's Democratic Republic,Premium
U_3167,21,F,Luxembourg,Premium
U_3168,37,Non-Binary,Turkmenistan,General
U_3169,65,F,Gambia,General
U_3170,64,M,Luxembourg,Budget
U_3171,44,Non-Binary,Angola,Budget
U_3172,32,F,Bermuda,Budget
U_3173,23,M,Western Sahara,Techie
U_3174,64,Non-Binary,India,Budget
U_3175,31,M,Madagascar,Budget
U_3176,28,M,Kuwait,General
U_3177,56,M,Dominican Republic,General
U_3178,26,F,Cuba,Budget
U_3179,43,Non-Binary,Myanmar,Premium
U_3180,33,Non-Binary,Guinea,Premium
U_3181,22,F,Australia,General
U_3182,69,Non-Binary,Australia,Techie
U_3183,27,M,Finland,Budget
U_3184,67,Non-Binary,Lithuania,General
U_3185,20,F,Nepal,Premium
U_3186,30,M,Turkmenistan,Budget
U_3187,60,F,Tajikistan,Premium
U_3188,66,M,Palau,Techie
U_3189,47,M,Peru,Premium
U_3190,62,Non-Binary,Latvia,Budget
U_3191,23,M,France,Premium
U_3192,34,F,Mauritania,Budget
U_3193,62,Non-Binary,Algeria,General
U_3194,68,F,Tanzania,Budget
U_3195,36,M,Botswana,Budget
U_3196,59,F,Jersey,General
U_3197,52,F,Burkina Faso,General
U_3198,63,M,Turkmenistan,General
U_3199,43,Non-Binary,Estonia,Techie
U_3200,68,F,Saint Lucia,Budget
U_3201,22,M,Haiti,General
U_3202,46,Non-Binary,Serbia,General
U_3203,54,Non-Binary,Iraq,Budget
U_3204,37,Non-Binary,Haiti,General
U_3205,66,F,Aruba,Budget
U_3206,38,F,Iran,General
U_3207,27,F,Austria,General
U_3208,22,Non-Binary,Montenegro,General
U_3209,53,F,Monaco,General
U_3210,23,M,Congo,General
U_3211,43,F,Guyana,Budget
U_3212,21,F,Micronesia,Premium
U_3213,56,Non-Binary,France,Budget
U_3214,56,F,Barbados,Premium
U_3215,67,M,Hungary,General
U_3216,52,Non-Binary,Madagascar,Premium
U_3217,18,M,Korea,Premium
U_3218,41,Non-Binary,Serbia,Techie
U_3219,53,Non-Binary,Mexico,General
U_3220,23,F,Fiji,Budget
U_3221,58,M,Sweden,Premium
U_3222,63,Non-Binary,Nigeria,Budget
U_3223,61,F,Pitcairn Islands,General
U_3224,48,Non-Binary,New Zealand,Budget
U_3225,37,Non-Binary,British Indian Ocean Territory (Chagos Archipelago),General
U_3226,41,Non-Binary,Brunei Darussalam,Budget
U_3227,42,Non-Binary,Bhutan,Budget
U_3228,53,Non-Binary,India,General
U_3229,38,Non-Binary,Holy See (Vatican City State),Budget
U_3230,47,F,South Africa,Premium
U_3231,41,Non-Binary,Guadeloupe,Budget
U_3232,61,M,Moldova,Techie
U_3233,59,F,Wallis and Futuna,Techie
U_3234,47,M,Haiti,Premium
U_3235,39,Non-Binary,Saudi Arabia,Budget
U_3236,45,M,Cambodia,Premium
U_3237,24,Non-Binary,Congo,General
U_3238,52,Non-Binary,Netherlands,General
U_3239,45,F,Malawi,Techie
U_3240,31,F,Iran,Techie
U_3241,27,Non-Binary,Macao,Budget
U_3242,33,F,Armenia,Budget
U_3243,33,M,Aruba,Budget
U_3244,48,F,Argentina,Budget
U_3245,59,F,Burundi,Budget
U_3246,42,M,Rwanda,Techie
U_3247,30,F,Grenada,Techie
U_3248,23,Non-Binary,Spain,General
U_3249,61,M,Lebanon,Budget
U_3250,26,Non-Binary,Maldives,Techie
U_3251,62,M,Korea,General
U_3252,53,Non-Binary,Canada,Techie
U_3253,60,Non-Binary,New Caledonia,Budget
U_3254,37,F,Uganda,Budget
U_3255,35,Non-Binary,Malaysia,Budget
U_3256,60,F,Burundi,Premium
U_3257,38,M,Greece,General
U_3258,21,Non-Binary,Venezuela,Budget
U_3259,67,Non-Binary,New Zealand,Budget
U_3260,50,M,Ghana,General
U_3261,44,M,Central African Republic,General
U_3262,24,Non-Binary,India,Techie
U_3263,23,M,Nicaragua,General
U_3264,32,F,Saint Vincent and the Grenadines,Premium
U_3265,35,M,Tajikistan,Budget
U_3266,49,M,French Southern Territories,Premium
U_3267,28,Non-Binary,Nauru,Techie
U_3268,37,F,Guadeloupe,General
U_3269,41,M,Madagascar,Budget
U_3270,32,F,Switzerland,Techie
U_3271,65,F,Malawi,Premium
U_3272,24,F,Martinique,Techie
U_3273,38,Non-Binary,Liechtenstein,Budget
U_3274,59,M,Russian Federation,Premium
U_3275,43,Non-Binary,Mongolia,General
U_3276,61,M,French Southern Territories,Techie
U_3277,31,M,Lebanon,Techie
U_3278,54,Non-Binary,Suriname,Budget
U_3279,38,F,Andorra,Budget
U_3280,35,F,Heard Island and McDonald Islands,Premium
U_3281,22,M,Greenland,General
U_3282,20,Non-Binary,Peru,General
U_3283,40,F,Bouvet Island (Bouvetoya),Premium
U_3284,43,F,Israel,Premium
U_3285,54,M,Myanmar,General
U_3286,41,M,Gambia,Premium
U_3287,66,Non-Binary,South Africa,Techie
U_3288,36,M,United Arab Emirates,Budget
U_3289,68,F,Saint Kitts and Nevis,General
U_3290,42,F,Tunisia,Techie
U_3291,38,F,Portugal,General
U_3292,29,F,Norfolk Island,General
U_3293,58,Non-Binary,Anguilla,Budget
U_3294,50,Non-Binary,Nepal,General
U_3295,67,M,Lebanon,General
U_3296,21,M,Estonia,Premium
U_3297,59,M,Palau,Budget
U_3298,24,Non-Binary,Slovenia,Budget
U_3299,39,F,Singapore,Techie
U_3300,50,M,Mozambique,Premium
U_3301,34,F,Morocco,Techie
U_3302,41,M,Denmark,Budget
U_3303,51,M,Saint Helena,General
U_3304,45,M,Austria,Budget
U_3305,60,M,Myanmar,Budget
U_3306,58,M,Lesotho,Techie
U_3307,56,F,Chile,Techie
U_3308,39,M,Malta,Budget
U_3309,66,F,Norfolk Island,Budget
U_3310,34,Non-Binary,Saint Helena,Budget
U_3311,51,M,Niger,General
U_3312,23,F,Singapore,General
U_3313,63,Non-Binary,Tajikistan,Techie
U_3314,23,Non-Binary,Hong Kong,General
U_3315,51,Non-Binary,Cameroon,General
U_3316,18,F,Swaziland,Budget
U_3317,27,M,Pitcairn Islands,General
U_3318,38,M,Ecuador,General
U_3319,22,F,Antigua and Barbuda,Budget
U_3320,19,M,Montserrat,Budget
U_3321,39,F,Yemen,Budget
U_3322,65,M,Reunion,Budget
U_3323,19,Non-Binary,Bouvet Island (Bouvetoya),General
U_3324,27,M,Comoros,Techie
U_3325,51,F,Andorra,General
U_3326,33,F,Kazakhstan,General
U_3327,65,Non-Binary,Germany,Techie
U_3328,68,F,Italy,General
U_3329,56,M,Canada,Budget
U_3330,39,M,Isle of Man,Premium
U_3331,29,Non-Binary,Portugal,Techie
U_3332,41,F,Costa Rica,Budget
U_3333,64,Non-Binary,Isle of Man,Budget
U_3334,57,M,Macao,General
U_3335,55,Non-Binary,Singapore,General
U_3336,27,F,New Zealand,Budget
U_3337,52,Non-Binary,Uruguay,General
U_3338,68,F,Latvia,General
U_3339,66,F,Tunisia,Premium
U_3340,49,M,Thailand,Budget
U_3341,24,M,Saint Pierre and Miquelon,General
U_3342,38,M,Saint Lucia,Premium
U_3343,37,F,Bahamas,Budget
U_3344,43,Non-Binary,Romania,Techie
U_3345,21,F,Burundi,General
U_3346,63,M,Maldives,Budget
U_3347,69,M,Cote d'Ivoire,Budget
U_3348,39,Non-Binary,Monaco,Budget
U_3349,32,M,Greece,General
U_3350,57,M,Panama,Budget
U_3351,38,M,Lesotho,Techie
U_3352,32,Non-Binary,Malta,General
U_3353,39,F,Honduras,Budget
U_3354,69,M,Germany,General
U_3355,45,Non-Binary,Zimbabwe,General
U_3356,31,M,China,General
U_3357,44,Non-Binary,Kuwait,Budget
U_3358,58,M,United States Minor Outlying Islands,Techie
U_3359,57,Non-Binary,Martinique,General
U_3360,45,M,Guam,General
U_3361,43,F,Mayotte,Budget
U_3362,66,M,Guinea,General
U_3363,19,Non-Binary,Philippines,Premium
U_3364,42,M,Sierra Leone,Budget
U_3365,20,F,Trinidad and Tobago,Premium
U_3366,25,M,Saint Helena,General
U_3367,61,Non-Binary,Pitcairn Islands,Techie
U_3368,50,Non-Binary,Norway,Techie
U_3369,59,F,Spain,General
U_3370,69,Non-Binary,Puerto Rico,Premium
U_3371,52,M,Estonia,Techie
U_3372,23,M,New Zealand,Premium
U_3373,56,M,Liberia,Premium
U_3374,69,Non-Binary,Congo,General
U_3375,40,M,Egypt,General
U_3376,42,M,Fiji,Techie
U_3377,67,M,Moldova,General
U_3378,60,F,French Southern Territories,Budget
U_3379,36,Non-Binary,Czech Republic,Budget
U_3380,22,Non-Binary,Western Sahara,Techie
U_3381,68,Non-Binary,French Southern Territories,Budget
U_3382,28,F,Sierra Leone,Budget
U_3383,29,Non-Binary,France,Techie
U_3384,27,F,Romania,Budget
U_3385,25,F,Cote d'Ivoire,Budget
U_3386,41,Non-Binary,Portugal,Techie
U_3387,45,M,Romania,Techie
U_3388,58,M,Liechtenstein,General
U_3389,53,Non-Binary,Ghana,Techie
U_3390,54,Non-Binary,Lesotho,Premium
U_3391,38,F,Guernsey,General
U_3392,25,Non-Binary,Monaco,General
U_3393,26,F,Vietnam,Budget
U_3394,64,Non-Binary,Vietnam,Budget
U_3395,32,M,South Africa,General
U_3396,65,M,Saint Helena,Techie
U_3397,63,Non-Binary,Falkland Islands (Malvinas),General
U_3398,57,F,France,General
